level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	68	392	72	42	-1	
3	1	1	1	0	0	68	392	72	42	-1	
4	1	1	1	1	0	68	392	72	42	-1	
5	1	1	1	1	1	68	392	72	42	31.322693	\
2	1	2	0	0	0	78	1659	60	37	-1	
3	1	2	1	0	0	78	1659	60	37	-1	
4	1	2	1	1	0	78	1659	60	37	-1	
5	1	2	1	1	1	78	1659	60	37	82.536690	‘?
2	1	3	0	0	0	212	302	1767	437	-1	
3	1	3	1	0	0	212	302	1767	437	-1	
4	1	3	1	1	0	212	302	1767	70	-1	
5	1	3	1	1	1	212	322	67	37	96.030289	on
5	1	3	1	1	2	303	322	128	50	95.742027	page
5	1	3	1	1	3	456	307	90	52	96.575508	193
5	1	3	1	1	4	570	304	54	55	91.508041	of
5	1	3	1	1	5	645	303	340	56	91.493126	Mendelson’s
5	1	3	1	1	6	1009	302	248	54	96.330246	textbook
5	1	3	1	1	7	1281	320	85	37	96.891487	are
5	1	3	1	1	8	1388	303	288	67	96.533379	essentially
5	1	3	1	1	9	1699	303	280	68	96.344032	analogous
4	1	3	1	2	0	213	483	1762	74	-1	
5	1	3	1	2	1	213	497	54	45	95.962624	to
5	1	3	1	2	2	300	504	91	36	95.962624	our
5	1	3	1	2	3	424	494	273	48	96.314919	treatment
5	1	3	1	2	4	731	488	54	54	93.284515	of
5	1	3	1	2	5	814	483	325	73	85.764236	Subst(g,h).
5	1	3	1	2	6	1206	483	184	74	96.879166	(These
5	1	3	1	2	7	1422	490	150	51	96.166260	items
5	1	3	1	2	8	1607	506	84	36	95.931084	are
5	1	3	1	2	9	1725	488	250	54	96.688225	awkward
4	1	3	1	3	0	213	670	1763	69	-1	
5	1	3	1	3	1	213	679	54	46	96.860680	to
5	1	3	1	3	2	298	670	117	54	92.941315	read
5	1	3	1	3	3	446	670	308	69	92.261124	line-by-line
5	1	3	1	3	4	784	671	215	54	96.330460	because
5	1	3	1	3	5	1029	670	128	54	96.611214	their
5	1	3	1	3	6	1186	671	299	54	96.415588	meticulous
5	1	3	1	3	7	1513	671	212	68	96.555145	reading
5	1	3	1	3	8	1752	675	224	63	96.298058	requires
2	1	4	0	0	0	212	854	1723	70	-1	
3	1	4	1	0	0	212	854	1723	70	-1	
4	1	4	1	1	0	212	854	1723	70	-1	
5	1	4	1	1	1	212	854	288	68	96.146652	knowledge
5	1	4	1	1	2	522	854	55	54	96.678337	of
5	1	4	1	1	3	595	855	219	68	96.499962	perhaps
5	1	4	1	1	4	836	862	98	47	96.617126	two
5	1	4	1	1	5	958	855	158	54	96.687714	dozen
5	1	4	1	1	6	1140	873	151	50	96.052803	pages
5	1	4	1	1	7	1313	855	268	68	96.052803	preceding
5	1	4	1	1	8	1603	854	183	70	82.578156	them.)
5	1	4	1	1	9	1891	860	44	44	82.578156	O
2	1	5	0	0	0	214	1129	1797	783	-1	
3	1	5	1	0	0	214	1129	1797	783	-1	
4	1	5	1	1	0	283	1129	1693	67	-1	
5	1	5	1	1	1	283	1131	223	52	96.389923	Added
5	1	5	1	1	2	534	1130	347	53	95.923286	Comment:
5	1	5	1	1	3	914	1130	72	51	96.475334	As
5	1	5	1	1	4	1003	1129	122	52	96.493858	with
5	1	5	1	1	5	1146	1130	207	53	89.637482	Lemma
5	1	5	1	1	6	1369	1130	72	53	89.637482	3’s
5	1	5	1	1	7	1461	1129	160	67	96.627846	proof,
5	1	5	1	1	8	1642	1130	91	53	96.575241	the
5	1	5	1	1	9	1751	1130	154	66	96.647682	proof
