level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	318	359	1628	51	-1	
3	1	1	1	0	0	318	359	1628	51	-1	
4	1	1	1	1	0	318	359	1628	51	-1	
5	1	1	1	1	1	318	363	30	37	87.456245	1.
5	1	1	1	1	2	373	360	94	42	92.551163	PA+
5	1	1	1	1	3	482	363	202	47	96.505722	recognizes
5	1	1	1	1	4	697	361	63	40	96.932564	the
5	1	1	1	1	5	773	361	149	49	96.862183	validity
5	1	1	1	1	6	935	360	39	41	96.862183	of
5	1	1	1	1	7	985	361	63	39	96.926727	the
5	1	1	1	1	8	1062	360	176	50	96.700890	Principle
5	1	1	1	1	9	1250	361	40	40	96.700890	of
5	1	1	1	1	10	1300	361	188	40	96.406929	Induction
5	1	1	1	1	11	1503	360	153	40	96.934425	because
5	1	1	1	1	12	1667	361	29	38	96.874886	it
5	1	1	1	1	13	1711	359	159	40	96.604988	includes
5	1	1	1	1	14	1884	360	62	39	97.016083	the
2	1	2	0	0	0	374	478	1086	50	-1	
3	1	2	1	0	0	374	478	1086	50	-1	
4	1	2	1	1	0	374	478	1086	50	-1	
5	1	2	1	1	1	374	480	120	37	95.890579	axiom
5	1	2	1	1	2	509	478	144	41	90.245445	scheme
5	1	2	1	1	3	666	479	65	40	90.245445	S-9
5	1	2	1	1	4	747	479	92	39	95.785278	from
5	1	2	1	1	5	856	492	91	36	96.944977	page
5	1	2	1	1	6	966	481	64	38	97.014404	155
5	1	2	1	1	7	1045	478	40	40	93.291649	of
5	1	2	1	1	8	1100	479	238	39	92.239594	Mendelson’s
5	1	2	1	1	9	1354	479	106	40	96.208954	book.
2	1	3	0	0	0	318	632	1626	166	-1	
3	1	3	1	0	0	318	632	1626	166	-1	
4	1	3	1	1	0	318	632	1626	48	-1	
5	1	3	1	1	1	318	635	35	37	96.455139	2.
5	1	3	1	1	2	375	633	81	39	96.689499	The
5	1	3	1	1	3	472	634	47	38	96.627724	36
5	1	3	1	1	4	535	635	138	36	96.627724	axioms
5	1	3	1	1	5	692	632	91	40	93.288895	from
5	1	3	1	1	6	800	633	142	40	91.723190	Table-I
5	1	3	1	1	7	960	633	70	38	96.878479	will
5	1	3	1	1	8	1047	645	107	26	93.231522	cause
5	1	3	1	1	9	1173	633	92	40	92.015717	PA+
5	1	3	1	1	10	1284	638	40	33	96.889938	to
5	1	3	1	1	11	1340	633	47	38	96.298904	be
5	1	3	1	1	12	1403	645	46	26	96.918922	an
5	1	3	1	1	13	1467	633	201	47	96.905670	essentially
5	1	3	1	1	14	1686	633	119	38	93.286140	trivial
5	1	3	1	1	15	1822	640	122	33	92.854065	exten-
4	1	3	1	2	0	377	748	1566	50	-1	
5	1	3	1	2	1	377	752	79	37	97.016510	sion
5	1	3	1	2	2	473	750	41	38	96.930939	of
5	1	3	1	2	3	529	750	72	47	96.314621	PA,
5	1	3	1	2	4	619	751	61	36	96.371117	via
5	1	3	1	2	5	696	751	47	37	96.371117	its
5	1	3	1	2	6	760	762	65	26	96.980179	use
5	1	3	1	2	7	841	750	40	38	97.003052	of
5	1	3	1	2	8	895	750	63	39	93.273140	the
5	1	3	1	2	9	975	749	259	49	92.607391	U-Grounding
5	1	3	1	2	10	1251	749	160	39	96.718262	function
5	1	3	1	2	11	1427	748	158	48	96.810860	symbols
5	1	3	1	2	12	1602	750	71	38	96.810860	and
5	1	3	1	2	13	1692	750	92	39	96.629852	their
5	1	3	1	2	14	1801	750	142	39	96.900330	natural
2	1	4	0	0	0	380	864	937	47	-1	
3	1	4	1	0	0	380	864	937	47	-1	
4	1	4	1	1	0	380	864	937	47	-1	
5	1	4	1	1	1	380	865	242	46	96.723923	implications
5	1	4	1	1	2	637	865	115	38	96.043022	under
5	1	4	1	1	3	769	864	63	39	93.294556	the
5	1	4	1	1	4	851	864	99	41	89.332062	“S-9”
5	1	4	1	1	5	970	866	182	38	96.511391	inductive
5	1	4	1	1	6	1165	865	152	38	96.658791	schema.
2	1	5	0	0	0	278	1052	1666	166	-1	
3	1	5	1	0	0	278	1052	1666	166	-1	
4	1	5	1	1	0	344	1052	1598	49	-1	
5	1	5	1	1	1	344	1054	97	37	95.960175	Fact
5	1	5	1	1	2	455	1055	64	36	95.960175	3.3
5	1	5	1	1	3	530	1052	82	39	96.909744	The
5	1	5	1	1	4	622	1052	67	48	96.882599	key
5	1	5	1	1	5	701	1054	103	45	96.467819	point
