level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	219	285	1767	218	-1	
3	1	1	1	0	0	219	285	1767	218	-1	
4	1	1	1	1	0	219	285	1618	55	-1	
5	1	1	1	1	1	219	288	112	50	96.708328	proof
5	1	1	1	1	2	344	288	42	40	92.966019	of
5	1	1	1	1	3	415	285	178	54	84.141907	U(PA+)
5	1	1	1	1	4	615	318	9	18	92.692184	,
5	1	1	1	1	5	644	287	66	41	96.821625	the
5	1	1	1	1	6	725	294	227	35	96.304832	statements
5	1	1	1	1	7	970	292	37	37	96.221550	in
5	1	1	1	1	8	1027	289	206	49	97.004951	Equations
5	1	1	1	1	9	1253	286	78	54	96.990082	(37)
5	1	1	1	1	10	1352	289	74	39	96.996117	and
5	1	1	1	1	11	1447	287	79	53	96.840195	(38)
5	1	1	1	1	12	1546	301	64	27	96.971039	are
5	1	1	1	1	13	1627	289	96	39	96.601662	both
5	1	1	1	1	14	1742	293	95	34	96.669319	true.
4	1	1	1	2	0	923	446	1063	57	-1	
5	1	1	1	2	1	923	451	133	52	90.806168	Subst(
5	1	1	1	2	2	1100	446	23	46	64.073685	V
5	1	1	1	2	3	1152	483	9	17	64.383453	,
5	1	1	1	2	4	1194	446	46	46	91.542267	K
5	1	1	1	2	5	1265	451	13	52	91.438766	)
5	1	1	1	2	6	1905	450	81	52	96.966125	(37)
2	1	2	0	0	0	901	610	1085	57	-1	
3	1	2	1	0	0	901	610	1085	57	-1	
4	1	2	1	1	0	901	610	1085	57	-1	
5	1	2	1	1	1	901	616	150	49	0.000000	Prfpar
5	1	2	1	1	2	1073	610	85	56	46.048782	(K
5	1	2	1	1	3	1184	647	8	17	62.272221	,
5	1	2	1	1	4	1224	610	41	55	53.469475	Q
5	1	2	1	1	5	1290	616	14	51	53.469475	)
5	1	2	1	1	6	1905	614	81	52	96.822327	(38)
2	1	3	0	0	0	220	759	1768	54	-1	
3	1	3	1	0	0	220	759	1768	54	-1	
4	1	3	1	1	0	220	759	1768	54	-1	
5	1	3	1	1	1	220	761	111	41	96.618866	Since
5	1	3	1	1	2	350	760	207	49	96.149002	Equations
5	1	3	1	1	3	577	759	80	52	96.627289	(37)
5	1	3	1	1	4	679	763	75	38	96.683495	and
5	1	3	1	1	5	776	759	79	53	96.833092	(38)
5	1	3	1	1	6	877	766	189	43	96.369492	represent
5	1	3	1	1	7	1085	761	170	50	96.678528	logically
5	1	3	1	1	8	1273	760	97	40	96.757492	valid
5	1	3	1	1	9	1391	761	56	52	89.104858	Aj
5	1	3	1	1	10	1467	760	192	49	96.659088	formulae,
5	1	3	1	1	11	1679	763	32	38	96.870827	it
5	1	3	1	1	12	1729	761	143	40	96.947029	follows
5	1	3	1	1	13	1891	761	97	39	96.698715	from
2	1	4	0	0	0	223	879	1317	48	-1	
3	1	4	1	0	0	223	879	1317	48	-1	
4	1	4	1	1	0	223	879	1317	48	-1	
5	1	4	1	1	1	223	879	156	39	96.116333	Lemma
5	1	4	1	1	2	394	879	22	37	96.851349	2
5	1	4	1	1	3	434	879	87	38	96.316772	that
5	1	4	1	1	4	538	879	95	40	96.316772	both
5	1	4	1	1	5	651	879	107	40	96.518364	these
5	1	4	1	1	6	773	884	194	35	96.908493	sentences
5	1	4	1	1	7	984	891	63	26	96.144585	are
5	1	4	1	1	8	1063	879	174	48	96.147438	provable
5	1	4	1	1	9	1254	879	94	39	92.980095	from
5	1	4	1	1	10	1384	879	118	42	82.368622	PA+
5	1	4	1	1	11	1533	909	7	8	82.368622	.
2	1	5	0	0	0	224	947	1764	489	-1	
3	1	5	1	0	0	224	947	1764	489	-1	
4	1	5	1	1	0	292	947	1694	171	-1	
5	1	5	1	1	1	292	947	187	171	44.112823	rei
5	1	5	1	1	2	494	1038	108	46	97.019478	point
5	1	5	1	1	3	617	1039	32	36	96.957466	is
5	1	5	1	1	4	665	1038	86	39	96.853409	that
5	1	5	1	1	5	767	1039	30	37	96.985123	it
5	1	5	1	1	6	813	1039	31	37	96.994095	is
5	1	5	1	1	7	858	1037	124	38	95.603859	trivial
5	1	5	1	1	8	998	1042	42	33	95.603859	to
5	1	5	1	1	9	1055	1037	115	49	96.791756	verify
5	1	5	1	1	10	1185	1038	86	38	96.811783	that
5	1	5	1	1	11	1286	1038	65	39	97.013672	the
5	1	5	1	1	12	1365	1039	242	46	96.811050	conjunction
5	1	5	1	1	13	1622	1037	42	40	96.811050	of
5	1	5	1	1	14	1676	1039	211	47	96.374741	Equations
5	1	5	1	1	15	1904	1036	82	52	96.927513	(37)
4	1	5	1	2	0	224	1150	1762	55	-1	
5	1	5	1	2	1	224	1152	76	40	96.428619	and
5	1	5	1	2	2	319	1150	78	53	96.862915	(38)
5	1	5	1	2	3	416	1152	146	49	96.639229	implies
5	1	5	1	2	4	580	1153	187	48	96.559479	Equation
5	1	5	1	2	5	786	1152	78	52	96.487312	(36)
5	1	5	1	2	6	884	1155	31	37	96.937149	is
5	1	5	1	2	7	930	1153	101	39	95.805099	false.
5	1	5	1	2	8	1057	1154	123	39	96.870506	Hence
5	1	5	1	2	9	1194	1155	101	38	93.247162	since
5	1	5	1	2	10	1326	1153	114	43	74.977615	PA+
5	1	5	1	2	11	1479	1166	69	27	96.689247	can
5	1	5	1	2	12	1566	1166	113	35	96.416046	prove
5	1	5	1	2	13	1695	1151	81	54	96.969688	(37)
5	1	5	1	2	14	1795	1154	77	40	97.002426	and
5	1	5	1	2	15	1891	1151	95	54	96.591881	(38),
4	1	5	1	3	0	224	1267	1763	54	-1	
5	1	5	1	3	1	224	1271	32	37	96.593170	it
5	1	5	1	3	2	276	1275	103	33	94.710052	must
5	1	5	1	3	3	399	1270	49	39	94.710052	be
5	1	5	1	3	4	467	1270	84	39	96.157288	able
5	1	5	1	3	5	572	1276	41	33	96.157288	to
5	1	5	1	3	6	633	1282	114	35	79.625778	prove
5	1	5	1	3	7	786	1286	31	17	55.384636	—
5	1	5	1	3	8	837	1267	179	52	90.094856	U(PA+)
5	1	5	1	3	9	1040	1299	9	16	90.094856	,
5	1	5	1	3	10	1071	1269	159	40	96.263435	because
5	1	5	1	3	11	1269	1287	31	17	17.412735	=
5	1	5	1	3	12	1320	1268	221	53	82.482796	U(PA+)’s
5	1	5	1	3	13	1561	1269	113	48	95.301498	proof
5	1	5	1	3	14	1689	1272	33	37	95.677040	is
5	1	5	1	3	15	1742	1271	245	38	96.561295	constructed
4	1	5	1	4	0	225	1383	1763	53	-1	
5	1	5	1	4	1	225	1385	97	38	96.660248	from
5	1	5	1	4	2	340	1385	66	38	97.005997	the
5	1	5	1	4	3	421	1385	127	47	96.538277	proofs
5	1	5	1	4	4	563	1385	43	39	96.974678	of
5	1	5	1	4	5	620	1383	79	52	96.792816	(37)
5	1	5	1	4	6	719	1385	76	39	96.982910	and
5	1	5	1	4	7	814	1383	79	53	96.903580	(38)
5	1	5	1	4	8	912	1386	62	37	96.951614	via
5	1	5	1	4	9	989	1397	49	26	96.951614	an
5	1	5	1	4	10	1055	1385	154	49	95.929741	entirely
5	1	5	1	4	11	1225	1387	147	38	96.445473	routine
5	1	5	1	4	12	1387	1387	205	46	96.566704	expansion
5	1	5	1	4	13	1607	1385	43	38	96.566704	of
5	1	5	1	4	14	1663	1385	107	38	96.539169	these
5	1	5	1	4	15	1786	1385	110	38	96.408737	other
5	1	5	1	4	16	1914	1392	74	33	96.998184	two
2	1	6	0	0	0	226	1500	140	48	-1	
3	1	6	1	0	0	226	1500	140	48	-1	
4	1	6	1	1	0	226	1500	140	48	-1	
5	1	6	1	1	1	226	1500	140	48	96.526955	proofs.
2	1	7	0	0	0	228	1706	1763	278	-1	
3	1	7	1	0	0	228	1706	1763	278	-1	
4	1	7	1	1	0	298	1706	1691	51	-1	
5	1	7	1	1	1	298	1709	258	36	96.489944	Homework
5	1	7	1	1	2	573	1709	216	37	96.446060	Problem:
5	1	7	1	1	3	813	1708	171	47	96.467255	Suppose
5	1	7	1	1	4	999	1706	85	38	93.181366	that
5	1	7	1	1	5	1112	1719	40	34	82.325073	p;
5	1	7	1	1	6	1186	1706	75	38	92.388733	and
5	1	7	1	1	7	1287	1720	43	33	66.233513	p2
5	1	7	1	1	8	1363	1718	62	26	96.876099	are
5	1	7	1	1	9	1441	1706	125	47	95.520584	proofs
5	1	7	1	1	10	1581	1707	43	38	96.990097	of
5	1	7	1	1	11	1636	1707	66	39	96.395226	the
5	1	7	1	1	12	1718	1707	57	50	88.616348	Aj
5	1	7	1	1	13	1791	1713	198	32	96.807304	sentences
4	1	7	1	2	0	228	1820	1763	53	-1	
5	1	7	1	2	1	228	1825	39	36	96.367302	in
5	1	7	1	2	2	285	1823	209	47	96.194473	Equations
5	1	7	1	2	3	511	1820	80	53	96.908112	(37)
5	1	7	1	2	4	609	1823	75	38	96.588821	and
5	1	7	1	2	5	703	1821	93	52	96.665604	(38).
5	1	7	1	2	6	821	1823	128	38	96.665604	Finish
5	1	7	1	2	7	965	1823	65	38	96.845940	the
5	1	7	1	2	8	1045	1823	74	37	96.924866	last
5	1	7	1	2	9	1134	1822	209	48	96.883186	paragraph
5	1	7	1	2	10	1359	1822	41	39	97.009987	of
5	1	7	1	2	11	1412	1823	66	38	96.851608	the
5	1	7	1	2	12	1493	1823	119	38	96.441879	above
5	1	7	1	2	13	1628	1823	113	46	96.760262	proof
5	1	7	1	2	14	1753	1823	51	47	96.794685	by
5	1	7	1	2	15	1819	1823	172	47	96.867012	showing
4	1	7	1	3	0	229	1937	1762	47	-1	
5	1	7	1	3	1	229	1937	84	38	96.962715	how
5	1	7	1	3	2	331	1942	43	34	95.510132	to
5	1	7	1	3	3	391	1944	195	33	95.510132	construct
5	1	7	1	3	4	605	1938	96	38	92.760178	from
5	1	7	1	3	5	736	1951	41	33	58.043907	p,
5	1	7	1	3	6	817	1938	75	38	93.273804	and
5	1	7	1	3	7	928	1951	43	33	69.505592	p2
5	1	7	1	3	8	1009	1948	24	27	41.283081	a
5	1	7	1	3	9	1051	1937	101	38	41.283081	third
5	1	7	1	3	10	1171	1937	118	47	95.803123	proof,
5	1	7	1	3	11	1310	1937	117	38	95.803123	called
5	1	7	1	3	12	1447	1949	66	35	89.955566	say
