level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	23	345	2503	2955	-1	
3	1	1	1	0	0	23	345	2503	2955	-1	
4	1	1	1	1	0	119	345	2401	54	-1	
5	1	1	1	1	1	119	371	35	17	23.334244	“ey
5	1	1	1	1	2	364	345	1724	54	18.964188	etna
5	1	1	1	1	3	2236	345	284	54	0.000000	tsesnaessitnee
4	1	1	1	2	0	499	480	2017	30	-1	
5	1	1	1	2	1	499	491	4	4	0.000000	"
5	1	1	1	2	2	574	498	5	4	5.938911	:
5	1	1	1	2	3	700	489	161	23	12.464661	EET
5	1	1	1	2	4	1384	480	1132	18	11.740387	Re
4	1	1	1	3	0	604	521	248	34	-1	
5	1	1	1	3	1	529	530	85	25	11.601334	Sg
5	1	1	1	3	2	786	521	66	33	36.407669	Nae
4	1	1	1	4	0	38	555	1550	14	-1	
5	1	1	1	4	1	38	555	8	7	0.000000	m
5	1	1	1	4	2	375	566	3	2	46.662678	,
5	1	1	1	4	3	618	555	43	9	23.724701	Pe
5	1	1	1	4	4	686	552	46	11	14.618256	ears
5	1	1	1	4	5	798	532	17	41	0.134064	tg
5	1	1	1	4	6	831	550	41	18	43.192070	hg:
5	1	1	1	4	7	1585	563	3	3	78.709000	:
4	1	1	1	5	0	28	568	1720	19	-1	
5	1	1	1	5	1	28	579	11	7	87.439926	-
5	1	1	1	5	2	559	571	1	5	62.551842	1
5	1	1	1	5	3	752	579	54	6	19.889061	ee
5	1	1	1	5	4	1115	570	54	17	67.270157	—
5	1	1	1	5	5	1607	568	20	11	0.000000	¥:
5	1	1	1	5	6	1746	585	2	2	0.000000	;
4	1	1	1	6	0	455	578	2038	42	-1	
5	1	1	1	6	1	455	608	4	4	2.496857	i
5	1	1	1	6	2	493	591	39	12	34.246506	eae
5	1	1	1	6	3	632	593	5	5	4.628136	s
5	1	1	1	6	4	699	594	70	20	0.000000	=
5	1	1	1	6	5	868	594	73	26	35.438866	on
5	1	1	1	6	6	1483	578	165	38	0.000000	ees
5	1	1	1	6	7	1722	578	17	38	26.090958	or:
5	1	1	1	6	8	1754	578	96	38	15.804840	rea
5	1	1	1	6	9	1963	578	181	38	21.917313	Re
5	1	1	1	6	10	2159	578	20	38	15.916534	cae
5	1	1	1	6	11	2194	578	42	38	21.263824	mee
5	1	1	1	6	12	2267	578	67	38	10.156616	acre
5	1	1	1	6	13	2378	578	48	38	24.165375	ee
5	1	1	1	6	14	2451	578	42	38	31.613045	ee
5	1	1	1	6	15	1674	611	8	4	24.216072	>
5	1	1	1	6	16	1730	582	10	34	0.000000	°;
5	1	1	1	6	17	1891	611	3	3	45.714508	‘
5	1	1	1	6	18	2107	600	50	13	31.627167	al
5	1	1	1	6	19	2248	582	30	37	8.209694	Po;
5	1	1	1	6	20	2325	602	29	3	76.825615	—
4	1	1	1	7	0	472	606	2000	27	-1	
5	1	1	1	7	1	472	611	191	17	28.432320	aie
5	1	1	1	7	2	724	615	9	6	24.289566	nee
5	1	1	1	7	3	821	614	30	11	0.000000	og~
5	1	1	1	7	4	863	606	52	24	35.640396	Oi
5	1	1	1	7	5	1328	617	62	12	35.533035	Ps
5	1	1	1	7	6	1503	616	33	13	23.356674	k=
5	1	1	1	7	7	1560	618	27	11	39.225533	ae
5	1	1	1	7	8	1601	609	77	24	10.153763	RR
5	1	1	1	7	9	1716	613	51	16	31.170242	oe
5	1	1	1	7	10	1861	613	6	6	0.000000	s
5	1	1	1	7	11	2101	610	94	18	15.785995	Ee
5	1	1	1	7	12	2233	621	11	10	18.524109	ney
5	1	1	1	7	13	2267	618	5	1	30.692467	«ge
5	1	1	1	7	14	2314	616	15	8	35.481346	Fee
5	1	1	1	7	15	2464	620	8	5	20.046295	oa
4	1	1	1	8	0	368	620	2110	30	-1	
5	1	1	1	8	1	368	630	12	12	45.155571	a
5	1	1	1	8	2	443	628	31	8	28.240372	Sy
5	1	1	1	8	3	613	632	2	2	17.351593	MF
5	1	1	1	8	4	678	627	13	8	32.618637	ahh
5	1	1	1	8	5	710	629	10	6	21.261330	0
5	1	1	1	8	6	830	628	19	16	46.350609	>
5	1	1	1	8	7	1395	637	3	4	66.345177	‘
5	1	1	1	8	8	1520	621	15	29	39.786034	vod
5	1	1	1	8	9	1580	629	17	14	20.297424	ee
5	1	1	1	8	10	1762	639	3	3	0.000000	ene
5	1	1	1	8	11	1888	633	62	8	9.209526	=
5	1	1	1	8	12	2056	626	57	21	28.124023	et?
5	1	1	1	8	13	2139	623	69	22	15.033493	ABT
5	1	1	1	8	14	2225	620	65	24	13.134644	bf
5	1	1	1	8	15	2360	639	4	2	0.000000	_
5	1	1	1	8	16	2420	631	40	13	34.709038	ae
5	1	1	1	8	17	2476	643	2	4	27.699448	Oe
4	1	1	1	9	0	140	631	2356	45	-1	
5	1	1	1	9	1	140	647	273	28	33.425781	aos
5	1	1	1	9	2	585	643	31	23	11.383858	UN
5	1	1	1	9	3	658	643	63	24	13.106171	oe
5	1	1	1	9	4	755	626	16	59	54.901947	|
5	1	1	1	9	5	792	647	226	26	28.936607	(ee
5	1	1	1	9	6	1173	668	67	7	9.830055	Me
5	1	1	1	9	7	1399	633	187	39	12.787819	ee
5	1	1	1	9	8	1606	644	136	29	17.624855	Pee
5	1	1	1	9	9	1760	630	93	46	23.001152	rare
5	1	1	1	9	10	1876	631	238	48	13.677490	eae
5	1	1	1	9	11	2317	649	179	18	6.540604	meg
4	1	1	1	10	0	24	661	2452	45	-1	
5	1	1	1	10	1	24	686	13	11	28.151100	o
5	1	1	1	10	2	307	675	74	13	5.707481	ae
5	1	1	1	10	3	396	692	24	9	17.205589	ne
5	1	1	1	10	4	444	670	15	27	43.442059	“bys
5	1	1	1	10	5	505	673	20	24	41.353336	pe
5	1	1	1	10	6	579	674	16	16	37.393719	my
5	1	1	1	10	7	686	695	2	3	6.969070	7
5	1	1	1	10	8	820	691	5	3	35.979172	¢
5	1	1	1	10	9	865	674	23	32	21.945854	sas’
5	1	1	1	10	10	953	674	43	31	44.313591	ae
5	1	1	1	10	11	1054	672	44	13	40.937843	of
5	1	1	1	10	12	1160	680	4	3	39.042236	“
5	1	1	1	10	13	1250	675	70	24	68.264481	—
5	1	1	1	10	14	1347	667	9	16	0.000000	E
5	1	1	1	10	15	1406	671	14	31	4.620781	ES
5	1	1	1	10	16	1462	675	16	10	16.680679	er
5	1	1	1	10	17	1500	670	93	17	8.898705	eae
5	1	1	1	10	18	1645	677	108	15	25.745232	Be
5	1	1	1	10	19	1751	671	3	30	13.111938	5
5	1	1	1	10	20	1767	684	38	7	16.358948	oe
5	1	1	1	10	21	1841	681	3	2	24.396255	OS
5	1	1	1	10	22	1864	677	114	12	17.543495	STE
5	1	1	1	10	23	2016	671	65	30	20.806152	eS
5	1	1	1	10	24	2099	661	70	42	5.353058	Rees
5	1	1	1	10	25	2189	665	36	30	4.079956	te
5	1	1	1	10	26	2245	671	96	21	35.429947	Se
5	1	1	1	10	27	2355	668	120	37	3.235504	Betis!
5	1	1	1	10	28	2464	673	12	8	32.885269	2
4	1	1	1	11	0	574	700	1925	19	-1	
5	1	1	1	11	1	574	712	2	2	55.495968	5
5	1	1	1	11	2	789	706	3	2	40.218468	~
5	1	1	1	11	3	843	704	4	4	0.000000	.
5	1	1	1	11	4	1253	714	4	3	0.000000	;
5	1	1	1	11	5	1402	715	3	1	0.000000	-
5	1	1	1	11	6	1447	714	2	2	22.996231	"
5	1	1	1	11	7	1499	706	92	13	26.186386	rae
5	1	1	1	11	8	1629	700	32	17	35.564087	Ee
5	1	1	1	11	9	1685	712	6	5	23.011826	a
5	1	1	1	11	10	1947	712	2	3	8.034744	7
5	1	1	1	11	11	2097	702	56	10	51.189804	TS
5	1	1	1	11	12	2230	712	4	4	23.793365	#
5	1	1	1	11	13	2370	703	36	11	54.076077	==
5	1	1	1	11	14	2449	705	50	14	37.505272	Gee
5	1	1	1	11	15	2492	698	10	26	24.342033	7
4	1	1	1	12	0	383	675	2086	94	-1	
5	1	1	1	12	1	383	675	252	94	54.833099	SD)
5	1	1	1	12	2	617	687	117	57	22.597046	od
5	1	1	1	12	3	897	699	101	66	33.881531	ST
5	1	1	1	12	4	1050	722	148	23	1.147629	CLL)
5	1	1	1	12	5	1389	720	10	2	41.746086	dandy
5	1	1	1	12	6	1495	708	169	42	10.808952	Sip
5	1	1	1	12	7	1752	702	38	47	16.521530	EL
5	1	1	1	12	8	1891	717	179	25	44.781612	Aisa
4	1	1	1	13	0	239	731	2269	52	-1	
5	1	1	1	13	1	239	773	38	5	51.973175	—
5	1	1	1	13	2	667	742	78	26	23.102249	le
5	1	1	1	13	3	817	760	21	7	36.542023	oe
5	1	1	1	13	4	969	751	59	21	22.410873	ae
5	1	1	1	13	5	1172	747	4	6	39.085182	Pa
5	1	1	1	13	6	1237	743	71	38	8.034271	a3
5	1	1	1	13	7	1336	732	125	46	26.873634	O99
5	1	1	1	13	8	1494	756	13	18	27.685860	=
5	1	1	1	13	9	1605	734	104	47	65.741791	Jos
5	1	1	1	13	10	1764	756	20	27	89.111435	q
5	1	1	1	13	11	1932	741	176	37	14.351151	fat
5	1	1	1	13	12	2140	738	167	38	11.679062	tare
5	1	1	1	13	13	2206	734	5	53	0.000000	5
5	1	1	1	13	14	2228	738	79	38	8.732773	ama
5	1	1	1	13	15	2341	731	167	50	6.893814	ee
4	1	1	1	14	0	30	760	2480	46	-1	
5	1	1	1	14	1	30	789	8	4	0.000000	-
5	1	1	1	14	2	120	794	3	2	42.349590	,
5	1	1	1	14	3	176	793	2	2	33.073051	:
5	1	1	1	14	4	232	775	12	22	9.533539	>
5	1	1	1	14	5	269	760	97	46	0.000000	Sect
5	1	1	1	14	6	381	774	102	12	0.000000	TRIBE
5	1	1	1	14	7	536	778	7	5	27.822182	oe
5	1	1	1	14	8	591	779	8	3	26.307770	=
5	1	1	1	14	9	658	788	2	2	76.761650	-
5	1	1	1	14	10	944	777	27	4	8.672676	3
5	1	1	1	14	11	1159	782	2	2	26.011803	:
5	1	1	1	14	12	1211	776	86	9	27.905579	ae
5	1	1	1	14	13	1459	776	81	19	4.838135	pallid
5	1	1	1	14	14	1593	779	13	14	16.917587	ic
5	1	1	1	14	15	1610	770	101	24	18.678650	SMS
5	1	1	1	14	16	1728	775	42	20	22.964745	alae
5	1	1	1	14	17	1878	792	2	2	41.343403	Ps
5	1	1	1	14	18	1903	763	35	35	79.393417	for
5	1	1	1	14	19	1943	776	91	18	21.515503	Gere
5	1	1	1	14	20	2067	765	67	32	46.869297	Boe
5	1	1	1	14	21	2169	784	44	12	43.827255	Ai
5	1	1	1	14	22	2267	774	98	25	6.675957	Pagid
5	1	1	1	14	23	2379	777	131	23	6.020508	ARNT
4	1	1	1	15	0	87	786	2422	58	-1	
5	1	1	1	15	1	87	823	3	3	15.105446	i.
5	1	1	1	15	2	136	801	75	31	29.432632	Sale
5	1	1	1	15	3	245	786	56	55	46.171890	chia
5	1	1	1	15	4	333	797	41	47	50.085777	“re
5	1	1	1	15	5	389	804	121	24	21.397156	ae
5	1	1	1	15	6	579	819	64	9	51.650894	were
5	1	1	1	15	7	889	798	10	29	0.000000	o
5	1	1	1	15	8	914	788	115	53	0.000000	SESE
5	1	1	1	15	9	1059	788	319	53	31.751808	TET
5	1	1	1	15	10	1395	788	49	53	8.896210	Le
5	1	1	1	15	11	1457	802	133	27	32.380814	PSOE
5	1	1	1	15	12	1629	805	19	22	45.092827	pw
5	1	1	1	15	13	1669	806	57	29	19.766655	BI
5	1	1	1	15	14	1741	806	285	37	30.556267	SER
5	1	1	1	15	15	1947	791	66	56	25.007851	RE
5	1	1	1	15	16	2068	807	45	6	26.109940	a
5	1	1	1	15	17	2246	807	160	23	4.459473	aR
5	1	1	1	15	18	2507	799	2	3	34.811256	:
4	1	1	1	16	0	124	800	2387	77	-1	
5	1	1	1	16	1	124	827	160	40	0.000000	aie
5	1	1	1	16	2	362	800	150	77	28.203445	he:
5	1	1	1	16	3	1246	840	81	11	0.000000	heoecek
5	1	1	1	16	4	1603	833	3	2	42.752907	:
5	1	1	1	16	5	1692	832	15	7	0.000000	BE
5	1	1	1	16	6	1742	833	55	7	20.103600	er
5	1	1	1	16	7	1885	830	24	16	8.757416	a
5	1	1	1	16	8	1980	835	1	4	20.463791	a
5	1	1	1	16	9	2361	835	11	10	64.610947	¥
5	1	1	1	16	10	2459	831	52	11	27.385406	ie
4	1	1	1	17	0	50	843	2433	36	-1	
5	1	1	1	17	1	50	867	2	2	44.251671	i
5	1	1	1	17	2	127	855	26	8	37.888718	2h
5	1	1	1	17	3	208	854	10	7	28.662659	FA
5	1	1	1	17	4	242	846	59	21	56.640888	ORS
5	1	1	1	17	5	313	847	67	22	36.505661	ee
5	1	1	1	17	6	407	868	3	3	30.322411	OE
5	1	1	1	17	7	518	843	35	36	12.454155	aie
5	1	1	1	17	8	898	866	2	3	62.184681	.
5	1	1	1	17	9	1209	849	80	23	19.087288	Pl
5	1	1	1	17	10	1324	846	84	27	11.487274	oth
5	1	1	1	17	11	1385	842	48	35	6.666267	Bae
5	1	1	1	17	12	1458	847	10	21	61.167816	=
5	1	1	1	17	13	1510	856	7	5	25.023926	lhe
5	1	1	1	17	14	1565	854	41	13	25.720642	Read
5	1	1	1	17	15	1621	852	26	22	37.727661	an
5	1	1	1	17	16	1705	856	28	16	26.242920	>
5	1	1	1	17	17	1955	867	3	2	15.094345	=
5	1	1	1	17	18	2008	844	12	15	40.952206	*
5	1	1	1	17	19	2089	860	6	8	53.600044	¢
5	1	1	1	17	20	2312	866	2	3	16.821365	;
5	1	1	1	17	21	2480	854	3	5	36.383015	Y
4	1	1	1	18	0	28	823	2478	84	-1	
5	1	1	1	18	1	28	874	3	4	4.462540	P
5	1	1	1	18	2	164	879	154	20	2.281418	weg
5	1	1	1	18	3	344	887	42	12	28.765694	ee
5	1	1	1	18	4	802	866	103	37	0.000000	—o
