level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	2018	0	320	51	-1	
3	1	1	1	0	0	2018	3	320	42	-1	
4	1	1	1	1	0	2315	16	23	7	-1	
5	1	1	1	1	1	2315	16	23	7	49.251297	_
4	1	1	1	2	0	2018	23	294	9	-1	
5	1	1	1	2	1	2018	23	19	9	0.901825	te
5	1	1	1	2	2	2302	23	10	3	0.000000	“
4	1	1	1	3	0	2049	0	180	51	-1	
5	1	1	1	3	1	2049	0	62	51	14.092873	pone
5	1	1	1	3	2	2138	0	22	51	0.000000	e
5	1	1	1	3	3	2185	3	44	42	22.145805	ea
2	1	2	0	0	0	303	140	1985	191	-1	
3	1	2	1	0	0	303	140	1985	191	-1	
4	1	2	1	1	0	358	140	585	23	-1	
5	1	2	1	1	1	358	142	34	20	72.088745	he
5	1	2	1	1	2	780	148	8	13	0.000000	,
5	1	2	1	1	3	795	140	84	17	25.937820	varianta
5	1	2	1	1	4	886	142	22	14	96.121780	of
5	1	2	1	1	5	913	143	30	20	95.383301	Ty,
4	1	2	1	2	0	303	146	1698	36	-1	
5	1	2	1	2	1	303	146	29	36	34.063995	ing,
5	1	2	1	2	2	393	153	46	15	31.061829	‘rna
5	1	2	1	2	3	446	159	36	13	95.128082	out
5	1	2	1	2	4	491	158	41	16	93.388618	that
5	1	2	1	2	5	541	159	21	15	68.877426	th:
5	1	2	1	2	6	641	161	55	14	93.253960	many
5	1	2	1	2	7	703	152	75	18	0.000000	differsne
5	1	2	1	2	8	827	160	5	16	11.445534	vei
5	1	2	1	2	9	944	152	61	18	33.421455	PONS
5	1	2	1	2	10	1012	160	35	16	42.158150	arte)
5	1	2	1	2	11	1633	160	74	16	95.171944	Hilbert
5	1	2	1	2	12	1738	157	101	17	91.302719	consistency.
5	1	2	1	2	13	1851	157	16	14	94.187004	It
5	1	2	1	2	14	1875	161	36	10	91.320602	was
5	1	2	1	2	15	1918	160	32	14	74.517441	not
5	1	2	1	2	16	1982	160	19	16	55.545597	watil
4	1	2	1	3	0	304	159	1984	52	-1	
5	1	2	1	3	1	304	163	63	35	0.000000	Uerphe
5	1	2	1	3	2	368	169	36	30	24.228622	coe
5	1	2	1	3	3	414	170	19	18	46.961143	te
5	1	2	1	3	4	443	173	38	24	48.302616	[07]
5	1	2	1	3	5	491	164	37	31	30.134422	tom
5	1	2	1	3	6	537	164	96	32	0.000000	veradons
5	1	2	1	3	7	627	179	21	16	87.444801	of
5	1	2	1	3	8	660	155	80	60	0.000000	Type-NS
5	1	2	1	3	9	755	166	30	41	10.893028	At
5	1	2	1	3	10	787	159	228	52	0.000000	Seouncemanns
5	1	2	1	3	11	960	155	55	60	16.740196	iets
5	1	2	1	3	12	1021	183	14	10	0.000000	siuene
5	1	2	1	3	13	1095	162	30	44	39.526978	bog
5	1	2	1	3	14	1140	155	35	60	36.306076	weet
