level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	305	129	1953	307	-1	
3	1	1	1	0	0	311	129	1943	86	-1	
4	1	1	1	1	0	323	129	1931	62	-1	
5	1	1	1	1	1	323	165	31	15	11.966591	I
5	1	1	1	1	2	387	132	36	59	40.896091	Ly
5	1	1	1	1	3	441	132	112	59	24.705437	reply
5	1	1	1	1	4	574	132	31	59	56.585426	oy
5	1	1	1	1	5	618	143	31	42	42.482643	oy
5	1	1	1	1	6	677	136	83	42	25.903519	el
5	1	1	1	1	7	834	156	15	14	6.855385	0
5	1	1	1	1	8	879	133	52	46	10.673721	NAP
5	1	1	1	1	9	960	129	14	54	31.398941	11
5	1	1	1	1	10	987	129	109	54	0.000000	arentorpart
5	1	1	1	1	11	1306	147	19	28	73.492455	ba
5	1	1	1	1	12	1332	152	68	18	86.991035	J-Large
5	1	1	1	1	13	1411	147	10	28	43.225548	O
5	1	1	1	1	14	1431	147	29	28	69.253220	sey
5	1	1	1	1	15	1469	147	36	28	68.310287	Log!
5	1	1	1	1	16	1540	151	17	15	0.000000	iM)
5	1	1	1	1	17	1583	152	14	16	80.583092	>
5	1	1	1	1	18	1616	152	27	15	77.108429	J.
5	1	1	1	1	19	1657	146	40	28	79.296127	Then
5	1	1	1	1	20	1706	146	26	28	71.596603	tha
5	1	1	1	1	21	1741	151	356	19	37.930267	diagentisation
5	1	1	1	1	22	1872	146	73	28	18.328995	seutence
5	1	1	1	1	23	1953	146	27	28	90.079659	can
5	1	1	1	1	24	1988	146	20	28	92.980476	be
5	1	1	1	1	25	2016	146	15	28	69.820160	as
5	1	1	1	1	26	2039	146	57	28	43.945919	simple
5	1	1	1	1	27	2105	146	17	28	71.554436	as
5	1	1	1	1	28	2131	146	26	28	92.816780	the
5	1	1	1	1	29	2164	154	90	14	0.000000	olaieracel
4	1	1	1	2	0	375	145	1883	64	-1	
5	1	1	1	2	1	375	162	38	45	57.098293	tne
5	1	1	1	2	2	423	162	65	45	39.837959	d-Lorge
5	1	1	1	2	3	494	162	42	45	58.742199	proaf
5	1	1	1	2	4	543	162	19	45	77.130493	al
5	1	1	1	2	5	573	162	20	45	85.267693	ma
5	1	1	1	2	6	608	186	12	17	60.687241	fy
5	1	1	1	2	7	643	158	49	51	22.149597	nat
5	1	1	1	2	8	859	164	6	6	22.583206	i
5	1	1	1	2	9	878	153	46	56	44.929562	de
5	1	1	1	2	10	937	145	33	55	33.390488	ak
5	1	1	1	2	11	992	145	38	55	11.615944	eas
5	1	1	1	2	12	1038	145	56	55	27.353195	a,
5	1	1	1	2	13	1107	145	24	55	58.850037	at
5	1	1	1	2	14	1139	145	14	55	31.846306	ws
5	1	1	1	2	15	1166	145	38	55	22.299789	009
5	1	1	1	2	16	1217	145	46	55	23.087189	ore
5	1	1	1	2	17	1290	145	33	55	15.400017	Fe
5	1	1	1	2	18	1350	145	56	55	0.000000	eee
5	1	1	1	2	19	1428	151	19	38	35.932144	ca
5	1	1	1	2	20	1460	145	46	55	0.000000	capee
5	1	1	1	2	21	1528	145	52	55	19.497559	my
5	1	1	1	2	22	1588	145	15	55	57.564461	to
5	1	1	1	2	23	1615	145	29	55	52.079865	Sa
5	1	1	1	2	24	1661	145	56	55	0.000000	saclpy
5	1	1	1	2	25	1725	170	18	18	44.029964	of
5	1	1	1	2	26	1748	145	15	55	50.279152	tb
5	1	1	1	2	27	1771	145	70	55	6.342819	oppearat
5	1	1	1	2	28	1854	171	13	13	53.335400	a
5	1	1	1	2	29	1877	175	23	13	40.747978	ay
5	1	1	1	2	30	1913	145	56	55	31.588524	Danone
5	1	1	1	2	31	1982	145	28	55	62.352375	1990
5	1	1	1	2	32	2028	145	51	55	2.686707	papek
5	1	1	1	2	33	2092	159	29	31	31.335632	Ue
5	1	1	1	2	34	2133	145	15	55	41.599125	sn
5	1	1	1	2	35	2161	145	97	55	0.000000	cbercatioe
4	1	1	1	3	0	311	193	561	22	-1	
5	1	1	1	3	1	307	186	32	32	52.334930	was
5	1	1	1	3	2	347	186	43	32	41.430954	aveld
5	1	1	1	3	3	397	186	38	32	73.127983	hove
5	1	1	1	3	4	443	186	67	32	26.034958	J.Large
5	1	1	1	3	5	520	186	41	32	47.958237	mean
5	1	1	1	3	6	571	186	48	32	73.864410	Log?
5	1	1	1	3	7	629	193	15	17	80.395554	N
5	1	1	1	3	8	660	193	14	16	90.072647	>
5	1	1	1	3	9	825	201	47	14	32.512810	cea,
3	1	1	2	0	0	310	186	1942	109	-1	
4	1	1	2	1	0	355	186	1788	69	-1	
5	1	1	2	1	1	355	201	69	39	43.659817	NOTES
5	1	1	2	1	2	436	215	66	16	96.859207	ADDED
5	1	1	2	1	3	514	201	59	39	93.249840	APRIL
5	1	1	2	1	4	584	201	18	39	59.193436	&,
5	1	1	2	1	5	608	201	63	39	33.144623	shersle
5	1	1	2	1	6	704	186	83	69	17.610435	ett
5	1	1	2	1	7	803	186	70	69	35.593803	mes
5	1	1	2	1	8	889	193	99	58	28.906494	ig
5	1	1	2	1	9	1018	203	33	32	57.131538	eld
5	1	1	2	1	10	1062	186	81	69	4.402779	Senate
5	1	1	2	1	11	1171	186	53	69	39.588081	are
5	1	1	2	1	12	1252	203	58	15	29.133759	ee
5	1	1	2	1	13	2117	219	26	15	0.000000	“
4	1	1	2	2	0	306	226	1873	56	-1	
5	1	1	2	2	1	306	229	102	53	0.000000	toripebaret
5	1	1	2	2	2	416	229	41	53	14.193886	edn
5	1	1	2	2	3	469	229	96	53	46.220585	pled
5	1	1	2	2	4	617	226	14	53	45.865517	of
5	1	1	2	2	5	648	230	33	40	44.063190	be
5	1	1	2	2	6	710	244	10	16	61.234093	Y
5	1	1	2	2	7	729	224	32	41	64.594543	end
5	1	1	2	2	8	767	224	28	41	74.257980	tha
5	1	1	2	2	9	802	231	162	30	0.259926	emlotendiol
5	1	1	2	2	10	904	224	55	41	0.000000	got
5	1	1	2	2	11	972	224	15	41	65.533272	of
5	1	1	2	2	12	995	237	89	22	0.000000	Inicpere'<
5	1	1	2	2	13	1100	224	56	41	40.250847	Lend
5	1	1	2	2	14	1167	243	11	16	33.232651	V
5	1	1	2	2	15	1187	224	11	41	54.099098	bs
5	1	1	2	2	16	1208	224	25	41	81.114700	the
5	1	1	2	2	17	1242	224	24	41	63.194447	oct
5	1	1	2	2	18	1276	240	15	19	87.184067	of
5	1	1	2	2	19	1300	224	52	41	36.107262	welecs
5	1	1	2	2	20	1362	224	86	41	21.687454	ansoicaled
5	1	1	2	2	21	1457	224	35	41	96.411125	with
5	1	1	2	2	22	1502	224	24	41	93.179245	the
5	1	1	2	2	23	1536	224	72	41	47.306362	evartant
5	1	1	2	2	24	1618	224	66	41	41.954311	rymbols
5	1	1	2	2	25	1693	234	11	14	90.466316	W
5	1	1	2	2	26	1717	224	35	41	82.965599	thet
5	1	1	2	2	27	1761	224	56	41	40.241123	eppeer
5	1	1	2	2	28	1826	224	15	41	75.588608	tm
5	1	1	2	2	29	1854	237	4	10	47.069057	0
5	1	1	2	2	30	1871	224	42	41	34.358177	preef
5	1	1	2	2	31	1918	224	42	41	55.418488	tree,
5	1	1	2	2	32	1970	224	48	41	62.041580	where
5	1	1	2	2	33	2031	235	8	13	78.910736	V
5	1	1	2	2	34	2052	237	48	16	48.108337	CR.
5	1	1	2	2	35	2113	238	25	14	94.002289	We
5	1	1	2	2	36	2147	224	35	41	94.788010	wil
4	1	1	2	3	0	306	240	1949	59	-1	
5	1	1	2	3	1	306	250	77	47	0.000000	ool
5	1	1	2	3	2	432	250	50	49	33.705399	Te
5	1	1	2	3	3	547	240	78	59	0.000000	TES
5	1	1	2	3	4	656	240	119	59	0.000000	facheneres
5	1	1	2	3	5	788	240	65	59	0.608994	eced
5	1	1	2	3	6	867	240	60	59	0.000000	tawse
5	1	1	2	3	7	936	266	45	19	14.990959	yi
5	1	1	2	3	8	1000	240	45	59	47.672649	Ment
5	1	1	2	3	9	1059	240	45	59	48.191879	rage
5	1	1	2	3	10	1114	240	20	59	55.105709	te
5	1	1	2	3	11	1157	240	45	59	33.041542	Que
5	1	1	2	3	12	1211	266	21	11	32.400337	se
5	1	1	2	3	13	1242	261	19	19	70.908310	of
5	1	1	2	3	14	1270	240	25	59	53.147217	law
5	1	1	2	3	15	1305	240	15	59	77.784447	of
5	1	1	2	3	16	1329	240	70	59	0.000000	cooked
5	1	1	2	3	17	1408	240	58	59	0.000000	mLddle
5	1	1	2	3	18	1477	240	30	59	67.119354	will
5	1	1	2	3	19	1516	240	50	59	28.472679	tent
5	1	1	2	3	20	1585	240	80	59	0.000000	entenars
5	1	1	2	3	21	1673	240	16	59	58.650383	of
5	1	1	2	3	22	1698	240	26	59	58.650383	tha
5	1	1	2	3	23	1727	240	46	59	67.048729	forme
5	1	1	2	3	24	1782	251	8	16	9.588356	#
5	1	1	2	3	25	1806	253	10	12	9.588356	Y
5	1	1	2	3	26	1831	251	20	16	0.000000	—¥
5	1	1	2	3	27	1870	240	45	59	40.610367	Shere
5	1	1	2	3	28	1924	240	34	59	32.930107	beh
5	1	1	2	3	29	1968	253	6	15	0.000000	¢
5	1	1	2	3	30	1988	240	31	59	53.013020	ed
5	1	1	2	3	31	2032	254	21	16	0.000000	=8
5	1	1	2	3	32	2067	240	25	59	67.976089	ary
5	1	1	2	3	33	2101	240	60	59	0.000000	wren
5	1	1	2	3	34	2170	240	15	59	39.105362	te
5	1	1	2	3	35	2195	240	60	59	36.172600	prenes
3	1	1	3	0	0	378	255	1876	53	-1	
4	1	1	3	1	0	378	255	1876	53	-1	
5	1	1	3	1	1	378	272	45	28	16.534988	lors.
5	1	1	3	1	2	486	281	54	10	34.013336	=e
5	1	1	3	1	3	590	272	31	28	70.643684	oan
5	1	1	3	1	4	714	282	82	19	16.990906	ave
5	1	1	3	1	5	1048	279	32	14	70.830597	ond
5	1	1	3	1	6	1089	274	10	30	88.110710	W
5	1	1	3	1	7	1111	274	28	30	78.674988	ore
5	1	1	3	1	8	1147	280	76	20	60.884865	defined.)
5	1	1	3	1	9	1595	291	44	14	52.656395	wa
5	1	1	3	1	10	1700	263	53	45	12.847099	aces
5	1	1	3	1	11	1763	289	12	14	32.756111	a
5	1	1	3	1	12	1793	263	27	45	0.000000	ae
