level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	349	218	1692	387	-1	
3	1	1	1	0	0	349	218	1692	387	-1	
4	1	1	1	1	0	351	218	1690	50	-1	
5	1	1	1	1	1	351	220	237	48	96.661858	Consistency
5	1	1	1	1	2	605	220	171	48	95.665482	Program
5	1	1	1	1	3	796	220	116	38	95.665482	would
5	1	1	1	1	4	929	220	104	48	96.953125	likely
5	1	1	1	1	5	1050	220	46	38	96.892342	be
5	1	1	1	1	6	1113	220	125	38	95.952522	viable.
5	1	1	1	1	7	1263	220	183	38	96.538406	Moreover
5	1	1	1	1	8	1463	219	132	40	93.299072	Gerald
5	1	1	1	1	9	1612	218	139	41	91.609451	Sacks’s
5	1	1	1	1	10	1768	220	181	39	96.375656	YouTube
5	1	1	1	1	11	1965	221	76	38	96.665367	talk
4	1	1	1	2	0	353	301	1684	54	-1	
5	1	1	1	2	1	353	302	79	53	94.675705	[39],
5	1	1	1	2	2	448	316	39	26	94.675705	as
5	1	1	1	2	3	503	304	75	38	95.513481	well
5	1	1	1	2	4	595	317	39	26	96.699768	as
5	1	1	1	2	5	648	317	100	26	96.251038	some
5	1	1	1	2	6	763	304	118	39	96.777161	added
5	1	1	1	2	7	897	309	199	34	96.634361	comments
5	1	1	1	2	8	1110	304	48	48	96.901871	by
5	1	1	1	2	9	1173	304	82	39	93.298615	Anil
5	1	1	1	2	10	1270	304	140	39	91.787933	Nerode
5	1	1	1	2	11	1428	301	77	53	95.470169	[32],
5	1	1	1	2	12	1522	304	89	37	96.758163	have
5	1	1	1	2	13	1625	304	197	38	96.461372	reinforced
5	1	1	1	2	14	1838	305	72	38	96.461372	this
5	1	1	1	2	15	1924	306	113	46	96.929535	point.
4	1	1	1	3	0	349	389	1692	49	-1	
5	1	1	1	3	1	349	390	90	38	96.745941	This
5	1	1	1	3	2	454	391	28	37	96.428253	is
5	1	1	1	3	3	497	390	154	38	93.290321	because
5	1	1	1	3	4	666	390	116	39	87.602066	Gédel
5	1	1	1	3	5	796	390	171	48	96.701347	repeated
5	1	1	1	3	6	982	390	146	48	96.850227	analogs
5	1	1	1	3	7	1143	390	38	38	93.285324	of
5	1	1	1	3	8	1193	390	74	37	79.125763	**’s
