level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	453	201	1603	478	-1	
3	1	1	1	0	0	453	201	1603	478	-1	
4	1	1	1	1	0	456	201	1598	53	-1	
5	1	1	1	1	1	456	204	217	38	95.521446	consistent”
5	1	1	1	1	2	686	206	120	36	96.945015	axiom
5	1	1	1	1	3	823	202	108	52	96.500473	(from
5	1	1	1	1	4	946	207	199	34	93.255722	statement
5	1	1	1	1	5	1160	208	34	36	71.162949	@
5	1	1	1	1	6	1209	201	26	51	93.090721	).
5	1	1	1	1	7	1257	203	114	48	96.577034	Thus,
5	1	1	1	1	8	1388	202	85	48	96.977966	they
5	1	1	1	1	9	1487	202	176	39	96.437370	establish
5	1	1	1	1	10	1677	203	84	38	96.307793	that
5	1	1	1	1	11	1775	215	103	26	96.307793	some
5	1	1	1	1	12	1893	202	83	51	96.681107	(not
5	1	1	1	1	13	1989	203	65	51	95.956673	all)
4	1	1	1	2	0	453	284	1603	54	-1	
5	1	1	1	2	1	453	287	176	49	88.980431	Type-NS
5	1	1	1	2	2	643	293	156	43	93.218422	systems
5	1	1	1	2	3	816	284	67	54	91.718643	[47,
5	1	1	1	2	4	898	284	56	54	96.228523	51]
5	1	1	1	2	5	970	300	68	25	96.957222	can
5	1	1	1	2	6	1053	286	111	49	96.896156	verify
5	1	1	1	2	7	1177	288	95	38	96.852592	their
5	1	1	1	2	8	1284	301	79	26	96.852592	own
5	1	1	1	2	9	1378	290	227	46	96.369194	consistency
5	1	1	1	2	10	1620	288	115	38	96.367371	under
5	1	1	1	2	11	1748	301	23	24	93.270622	a
5	1	1	1	2	12	1785	288	271	48	92.501663	Hilbert-Frege
4	1	1	1	3	0	454	367	1598	59	-1	
5	1	1	1	3	1	454	374	90	49	96.602776	style
5	1	1	1	3	2	561	374	191	38	96.602776	deductive
5	1	1	1	3	3	768	378	201	43	93.292839	apparatus
5	1	1	1	3	4	984	367	30	55	0.000000	°,
5	1	1	1	3	5	1032	373	73	38	96.961891	and
5	1	1	1	3	6	1120	386	100	25	96.793915	some
5	1	1	1	3	7	1239	371	80	53	95.595818	(not
5	1	1	1	3	8	1335	373	63	53	92.979980	all)
5	1	1	1	3	9	1416	374	153	49	92.979980	Type-A
5	1	1	1	3	10	1585	379	156	43	93.268066	systems
5	1	1	1	3	11	1761	371	67	54	90.425117	[46,
5	1	1	1	3	12	1845	376	58	46	96.879372	47,
5	1	1	1	3	13	1921	376	57	46	96.804283	50,
5	1	1	1	3	14	1996	372	56	52	79.252457	52]
4	1	1	1	4	0	456	458	1598	49	-1	
5	1	1	1	4	1	456	472	78	34	96.793297	can,
5	1	1	1	4	2	556	459	164	47	96.515495	likewise,
5	1	1	1	4	3	743	458	234	39	96.613480	corroborate
5	1	1	1	4	4	997	459	95	38	96.816620	their
5	1	1	1	4	5	1111	460	226	47	96.475426	consistency
5	1	1	1	4	6	1358	460	114	39	96.612495	under
5	1	1	1	4	7	1492	472	22	25	96.685745	a
5	1	1	1	4	8	1534	472	99	26	96.712761	more
5	1	1	1	4	9	1653	460	203	38	96.543358	restrictive
5	1	1	1	4	10	1874	460	180	37	96.679436	semantic
4	1	1	1	5	0	458	542	1594	53	-1	
5	1	1	1	5	1	458	544	145	39	96.519737	tableau
5	1	1	1	5	2	626	549	211	43	96.494133	apparatus.
5	1	1	1	5	3	883	544	100	48	96.772186	Also,
5	1	1	1	5	4	1010	557	51	26	96.952354	we
5	1	1	1	5	5	1084	544	174	39	96.940453	observed
5	1	1	1	5	6	1283	546	36	37	92.599503	in
5	1	1	1	5	7	1346	543	66	52	77.479439	[48,
5	1	1	1	5	8	1437	542	55	52	94.619263	53]
5	1	1	1	5	9	1519	544	78	38	96.825615	how
5	1	1	1	5	10	1621	557	69	26	96.764122	one
5	1	1	1	5	11	1715	545	106	38	96.764122	could
5	1	1	1	5	12	1846	543	112	40	96.510193	refine
5	1	1	1	5	13	1982	551	70	34	96.510193	++
4	1	1	1	6	0	458	626	1594	53	-1	
5	1	1	1	6	1	458	629	88	38	93.280403	with
5	1	1	1	6	2	564	629	438	38	92.352776	Adamowicz-Zbierski’s
5	1	1	1	6	3	1021	630	169	37	95.920105	methods
5	1	1	1	6	4	1212	626	40	53	96.003342	[2]
5	1	1	1	6	5	1274	634	40	33	96.968597	to
5	1	1	1	6	6	1331	629	97	37	96.256813	show
5	1	1	1	6	7	1447	633	95	33	91.694260	most
5	1	1	1	6	8	1560	629	159	48	91.694260	Type-M
5	1	1	1	6	9	1738	633	159	44	96.007027	systems
5	1	1	1	6	10	1915	633	137	33	96.823212	cannot
2	1	2	0	0	0	460	714	898	47	-1	
3	1	2	1	0	0	460	714	898	47	-1	
4	1	2	1	1	0	460	714	898	47	-1	
5	1	2	1	1	1	460	714	182	47	96.572464	recognize
5	1	2	1	1	2	658	714	95	37	96.847229	their
5	1	2	1	1	3	768	714	178	37	96.495590	semantic
5	1	2	1	1	4	962	714	147	37	96.219376	tableau
5	1	2	1	1	5	1126	715	232	46	96.303894	consistency.
2	1	3	0	0	0	349	862	2052	632	-1	
3	1	3	1	0	0	349	862	2052	632	-1	
4	1	3	1	1	0	419	862	1630	52	-1	
5	1	3	1	1	1	419	863	180	39	96.845238	Remark
5	1	3	1	1	2	617	866	66	37	92.870003	3.6
5	1	3	1	1	3	711	895	8	8	92.466614	.
5	1	3	1	1	4	754	864	142	40	96.936409	Several
5	1	3	1	1	5	917	863	41	38	96.489326	of
5	1	3	1	1	6	975	877	65	25	96.343170	our
5	1	3	1	1	7	1060	877	143	36	96.879120	papers,
5	1	3	1	1	8	1225	866	156	47	96.719894	starting
5	1	3	1	1	9	1400	865	88	37	96.843315	with
5	1	3	1	1	10	1509	877	65	26	96.964516	our
5	1	3	1	1	11	1598	867	86	37	96.135788	1993
5	1	3	1	1	12	1706	866	126	37	96.791306	article
5	1	3	1	1	13	1855	862	80	52	59.058678	[46],
5	1	3	1	1	14	1959	866	90	36	96.602371	have
4	1	3	1	2	0	349	948	1700	48	-1	
5	1	3	1	2	1	349	948	89	37	96.326797	used
5	1	3	1	2	2	459	948	174	48	93.281998	Example
5	1	3	1	2	3	654	950	88	37	92.515511	3.3’s
5	1	3	1	2	4	775	950	35	37	77.901306	“J
5	1	3	1	2	5	829	961	60	25	96.772530	am
5	1	3	1	2	6	914	950	218	37	96.291046	consistent”
5	1	3	1	2	7	1151	951	195	36	96.225876	axiomatic
5	1	3	1	2	8	1366	949	220	38	93.022736	declaration
5	1	3	1	2	9	1642	954	35	36	90.677910	@
5	1	3	1	2	10	1734	948	54	38	82.641640	for
