level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	286	467	2070	213	-1	
3	1	1	1	0	0	286	467	2070	213	-1	
4	1	1	1	1	0	286	467	2070	48	-1	
5	1	1	1	1	1	286	467	87	38	96.326653	able
5	1	1	1	1	2	390	471	42	35	96.879745	to
5	1	1	1	1	3	449	479	146	26	96.206963	answer
5	1	1	1	1	4	611	467	67	38	96.206963	the
5	1	1	1	1	5	695	468	141	38	96.256218	second
5	1	1	1	1	6	854	468	81	39	96.791245	half
5	1	1	1	1	7	948	468	42	39	96.745735	of
5	1	1	1	1	8	1003	469	77	38	96.927422	this
5	1	1	1	1	9	1095	468	188	47	96.546097	question,
5	1	1	1	1	10	1302	467	30	38	96.744484	if
5	1	1	1	1	11	1343	480	74	35	96.410011	you
5	1	1	1	1	12	1434	467	109	39	96.859055	don’t
5	1	1	1	1	13	1559	467	111	39	96.749382	know
5	1	1	1	1	14	1685	467	67	39	96.701836	the
5	1	1	1	1	15	1768	480	144	27	96.742775	answer
5	1	1	1	1	16	1928	474	42	33	95.062088	to
5	1	1	1	1	17	1986	470	50	37	95.062088	its
5	1	1	1	1	18	2051	468	82	39	96.403725	first
5	1	1	1	1	19	2150	469	88	38	95.523041	half.
5	1	1	1	1	20	2263	471	93	37	96.713776	This
4	1	1	1	2	0	286	549	2067	49	-1	
5	1	1	1	2	1	286	551	180	45	96.654861	question
5	1	1	1	2	2	488	549	140	39	96.559731	should
5	1	1	1	2	3	649	550	89	38	96.730515	take
5	1	1	1	2	4	760	562	75	36	96.732788	you
5	1	1	1	2	5	859	550	113	39	96.327972	LESS
5	1	1	1	2	6	995	550	142	38	95.781990	THAN
5	1	1	1	2	7	1163	550	43	38	95.781990	10
5	1	1	1	2	8	1228	551	164	37	96.656685	minutes
5	1	1	1	2	9	1413	555	41	33	96.066101	to
5	1	1	1	2	10	1476	562	155	34	96.066101	answer,
5	1	1	1	2	11	1655	550	30	38	96.659538	if
