level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	343	463	1571	203	-1	
3	1	1	1	0	0	343	463	1571	203	-1	
4	1	1	1	1	0	721	463	1193	49	-1	
5	1	1	1	1	1	721	466	68	38	93.116875	Ph
5	1	1	1	1	2	812	465	38	38	93.116875	D
5	1	1	1	1	3	875	463	237	48	96.226318	Questions
5	1	1	1	1	4	1136	463	64	37	96.408623	for
5	1	1	1	1	5	1222	465	80	37	96.408623	503
5	1	1	1	1	6	1325	464	108	38	95.788338	Half
5	1	1	1	1	7	1448	464	49	38	95.788338	of
5	1	1	1	1	8	1513	465	108	47	96.853394	May
5	1	1	1	1	9	1643	467	109	36	96.303764	2014
5	1	1	1	1	10	1774	465	140	36	96.704239	Exam
4	1	1	1	2	0	343	618	597	48	-1	
5	1	1	1	2	1	343	620	134	38	96.767731	Please
5	1	1	1	2	2	496	630	147	27	96.312080	answer
5	1	1	1	2	3	661	618	50	39	96.825584	all
5	1	1	1	2	4	730	619	210	47	96.657028	questions.
2	1	2	0	0	0	271	770	2084	397	-1	
3	1	2	1	0	0	271	770	2084	397	-1	
4	1	2	1	1	0	271	770	2084	49	-1	
5	1	2	1	1	1	271	772	220	47	96.700180	Question
5	1	2	1	1	2	520	773	32	36	96.376060	I.
5	1	2	1	1	3	602	771	97	39	96.376060	This
5	1	2	1	1	4	721	773	178	46	96.716072	question
5	1	2	1	1	5	923	784	193	35	96.284798	concerns,
5	1	2	1	1	6	1142	771	65	39	96.284798	the
5	1	2	1	1	7	1231	770	224	39	92.799377	subroutine
5	1	2	1	1	8	1481	771	168	48	91.569931	Heapify,
5	1	2	1	1	9	1676	771	66	39	96.830185	the
5	1	2	1	1	10	1766	771	205	48	93.169106	algorithm
5	1	2	1	1	11	1996	771	188	47	93.081284	Heapsort
5	1	2	1	1	12	2206	773	76	38	96.505798	and
5	1	2	1	1	13	2305	775	50	36	96.037399	its
4	1	2	1	2	0	273	858	2082	49	-1	
5	1	2	1	2	1	273	859	229	47	91.099243	BuildHeap
5	1	2	1	2	2	520	859	240	38	95.985527	subroutine.
5	1	2	1	2	3	789	859	56	48	95.985527	By
5	1	2	1	2	4	864	872	24	25	96.639999	a
5	1	2	1	2	5	905	859	111	48	95.395905	heap,
5	1	2	1	2	6	1037	861	14	36	95.395905	I
5	1	2	1	2	7	1069	872	111	26	95.948189	mean
5	1	2	1	2	8	1199	871	24	26	92.420044	a
5	1	2	1	2	9	1245	858	258	46	92.072250	“Max-Heap”
5	1	2	1	2	10	1527	859	123	38	96.782669	where
5	1	2	1	2	11	1668	859	93	38	96.675446	each
5	1	2	1	2	12	1779	864	137	42	96.251511	parent
5	1	2	1	2	13	1933	863	123	33	96.556160	stores
5	1	2	1	2	14	2073	871	24	25	96.024345	a
5	1	2	1	2	15	2114	859	69	48	96.024345	key
5	1	2	1	2	16	2200	864	41	33	96.208900	at
5	1	2	1	2	17	2260	859	95	38	96.248596	least
4	1	2	1	3	0	273	945	2082	50	-1	
5	1	2	1	3	1	273	958	43	26	96.928391	as
5	1	2	1	3	2	336	946	103	47	96.896088	large
5	1	2	1	3	3	459	956	43	27	96.939445	as
5	1	2	1	3	4	522	947	50	37	96.384827	its
5	1	2	1	3	5	590	946	183	38	96.334526	children.
5	1	2	1	3	6	800	946	85	38	96.457970	The
5	1	2	1	3	7	903	946	85	49	96.457970	goal
5	1	2	1	3	8	1007	946	41	39	93.293747	of
5	1	2	1	3	9	1064	946	196	47	91.922333	heap-sort
5	1	2	1	3	10	1278	945	74	39	96.611893	will
5	1	2	1	3	11	1372	945	48	38	96.029816	be
5	1	2	1	3	12	1439	949	41	33	96.271027	to
5	1	2	1	3	13	1500	946	167	45	96.410721	produce
5	1	2	1	3	14	1675	941	20	58	95.713112	a
5	1	2	1	3	15	1727	946	131	38	95.713112	sorted
5	1	2	1	3	16	1876	945	113	38	96.390602	listed
5	1	2	1	3	17	2008	946	38	36	97.002518	in
5	1	2	1	3	18	2066	947	162	44	96.251328	positive
5	1	2	1	3	19	2246	946	109	38	96.811569	order
4	1	2	1	4	0	278	1030	2076	52	-1	
5	1	2	1	4	1	278	1030	87	52	96.450874	(e.g.
5	1	2	1	4	2	392	1033	132	38	96.315063	lowest
5	1	2	1	4	3	541	1032	92	48	96.315063	keys
5	1	2	1	4	4	650	1045	115	26	96.962219	occur
5	1	2	1	4	5	784	1032	83	40	96.938232	first
5	1	2	1	4	6	885	1034	76	38	96.539894	and
5	1	2	1	4	7	979	1034	139	47	96.310097	largest
5	1	2	1	4	8	1135	1034	90	47	96.527580	keys
5	1	2	1	4	9	1242	1045	114	27	96.417496	occur
5	1	2	1	4	10	1373	1030	104	52	96.414200	last).
5	1	2	1	4	11	1503	1031	113	39	96.701546	Some
5	1	2	1	4	12	1634	1039	107	40	96.732719	parts
5	1	2	1	4	13	1759	1033	42	39	97.015198	of
5	1	2	1	4	14	1815	1034	77	38	97.010735	this
5	1	2	1	4	15	1909	1034	176	45	96.719269	question
5	1	2	1	4	16	2104	1032	72	38	96.464073	will
5	1	2	1	4	17	2194	1045	160	25	96.774414	concern
4	1	2	1	5	0	277	1119	2077	48	-1	
5	1	2	1	5	1	277	1119	258	38	94.676971	hand-drawn
5	1	2	1	5	2	552	1121	170	46	96.114784	pictures
5	1	2	1	5	3	738	1120	41	38	96.114784	of
5	1	2	1	5	4	792	1120	131	47	96.161240	heaps,
5	1	2	1	5	5	941	1120	87	38	96.507370	that
5	1	2	1	5	6	1046	1120	73	38	96.940941	will
5	1	2	1	5	7	1134	1121	49	38	96.937653	be
5	1	2	1	5	8	1200	1120	151	38	96.311699	handed
5	1	2	1	5	9	1367	1124	69	34	96.600815	out
5	1	2	1	5	10	1453	1124	42	33	96.586037	to
5	1	2	1	5	11	1510	1119	66	38	95.509827	the
5	1	2	1	5	12	1592	1120	108	38	95.509827	class.
5	1	2	1	5	13	1727	1120	132	38	96.705299	Please
5	1	2	1	5	14	1875	1132	144	26	96.715111	answer
5	1	2	1	5	15	2036	1119	49	38	96.706993	all
5	1	2	1	5	16	2101	1124	107	42	96.758995	parts
5	1	2	1	5	17	2223	1119	42	37	96.730942	of
5	1	2	1	5	18	2277	1120	77	36	96.530525	this
2	1	3	0	0	0	278	1207	192	45	-1	
3	1	3	1	0	0	278	1207	192	45	-1	
4	1	3	1	1	0	278	1207	192	45	-1	
5	1	3	1	1	1	278	1207	192	45	96.785049	question.
2	1	4	0	0	0	339	1342	2017	309	-1	
3	1	4	1	0	0	339	1342	2017	309	-1	
4	1	4	1	1	0	339	1342	2015	52	-1	
5	1	4	1	1	1	339	1347	31	35	96.362694	1.
5	1	4	1	1	2	396	1345	85	38	96.758492	The
5	1	4	1	1	3	500	1347	149	45	96.182327	picture
5	1	4	1	1	4	667	1347	39	35	95.684204	in
5	1	4	1	1	5	723	1345	176	37	96.461830	handout
5	1	4	1	1	6	917	1345	181	47	96.775368	Diagram
5	1	4	1	1	7	1118	1342	55	52	96.126648	(a)
5	1	4	1	1	8	1193	1347	30	36	96.126648	is
5	1	4	1	1	9	1240	1345	167	47	96.396935	actually
5	1	4	1	1	10	1425	1350	67	32	96.905899	not
5	1	4	1	1	11	1510	1356	24	26	96.961052	a
5	1	4	1	1	12	1550	1345	109	45	96.435860	heap.
5	1	4	1	1	13	1685	1345	190	46	96.627289	However,
5	1	4	1	1	14	1894	1347	31	36	96.825531	it
5	1	4	1	1	15	1942	1345	74	38	96.825531	will
5	1	4	1	1	16	2033	1345	49	38	96.705353	be
5	1	4	1	1	17	2098	1345	256	38	96.752037	transformed
4	1	4	1	2	0	399	1431	1956	48	-1	
5	1	4	1	2	1	399	1433	82	36	96.180389	into
5	1	4	1	2	2	502	1444	25	25	96.816254	a
5	1	4	1	2	3	545	1432	113	46	96.272026	heap,
5	1	4	1	2	4	681	1431	30	38	96.272026	if
5	1	4	1	2	5	727	1444	75	34	96.536423	you
5	1	4	1	2	6	822	1431	73	38	95.697090	call
