level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	318	492	2028	826	-1	
3	1	1	1	0	0	318	492	2028	826	-1	
4	1	1	1	1	0	318	492	2028	52	-1	
5	1	1	1	1	1	318	501	32	34	91.292709	4.
5	1	1	1	1	2	378	498	159	38	95.395592	Assume
5	1	1	1	1	3	555	496	84	37	87.834862	that
5	1	1	1	1	4	665	492	296	52	57.354080	“Heapify{A.i}”
5	1	1	1	1	5	986	499	29	33	87.232948	ts
5	1	1	1	1	6	1033	508	49	25	92.790802	an
5	1	1	1	1	7	1102	498	214	36	10.931839	imocation
5	1	1	1	1	8	1336	495	83	38	96.806343	that
5	1	1	1	1	9	1441	495	88	38	60.844902	asks
5	1	1	1	1	10	1547	497	68	36	92.962990	the
5	1	1	1	1	11	1638	495	206	49	55.407745	*Heapify”
5	1	1	1	1	12	1868	496	235	39	95.745163	subroutine
5	1	1	1	1	13	2123	503	43	32	93.266983	to
5	1	1	1	1	14	2185	495	161	48	91.351799	heapify
4	1	1	1	2	0	378	582	1968	49	-1	
5	1	1	1	2	1	378	585	64	36	96.651619	the
5	1	1	1	2	2	459	584	182	46	85.991341	fragment
5	1	1	1	2	3	656	584	42	37	96.030319	of
5	1	1	1	2	4	711	595	107	36	96.264565	array
5	1	1	1	2	5	834	584	32	37	95.528351	A
5	1	1	1	2	6	883	584	86	36	93.245667	that
5	1	1	1	2	7	984	584	65	37	44.493950	lics
5	1	1	1	2	8	1064	584	121	38	71.544502	below
5	1	1	1	2	9	1198	584	66	37	95.814514	the
5	1	1	1	2	10	1278	584	155	38	91.134651	address
5	1	1	1	2	11	1450	587	23	34	85.015556	i.
5	1	1	1	2	12	1508	583	74	38	87.629509	You
5	1	1	1	2	13	1601	584	47	37	95.858620	do
5	1	1	1	2	14	1666	590	67	31	95.868126	not
5	1	1	1	2	15	1749	586	97	37	36.927803	Aare
5	1	1	1	2	16	1865	591	38	32	95.418991	to
5	1	1	1	2	17	1922	584	143	39	84.464401	encode
5	1	1	1	2	18	2084	585	75	36	53.885963	thie
5	1	1	1	2	19	2180	582	166	48	54.989735	Heaprfy
4	1	1	1	3	0	382	671	1955	49	-1	
5	1	1	1	3	1	382	672	222	38	54.834232	subroutine.
5	1	1	1	3	2	641	672	187	42	95.224579	However,
5	1	1	1	3	3	851	671	14	39	80.804596	I
5	1	1	1	3	4	885	672	123	38	94.456398	would
5	1	1	1	3	5	1030	672	69	37	91.789711	like
5	1	1	1	3	6	1120	685	72	33	96.357101	you
5	1	1	1	3	7	1214	680	42	30	96.358719	to
5	1	1	1	3	8	1275	676	107	34	93.186882	write
5	1	1	1	3	9	1404	673	63	36	96.132874	the
5	1	1	1	3	10	1489	673	95	37	95.695084	code
5	1	1	1	3	11	1604	672	43	38	96.314995	of
5	1	1	1	3	12	1665	673	66	37	93.275826	the
5	1	1	1	3	13	1755	672	229	47	91.613327	BuildHeap
5	1	1	1	3	14	2007	673	215	47	96.525162	procedure
5	1	1	1	3	15	2247	672	90	37	96.042580	that
4	1	1	1	4	0	380	758	1951	49	-1	
5	1	1	1	4	1	380	759	104	36	95.691833	takes
5	1	1	1	4	2	507	772	47	24	94.315559	an
5	1	1	1	4	3	577	771	106	36	96.147522	array
5	1	1	1	4	4	704	758	41	39	96.636894	of
5	1	1	1	4	5	764	760	32	38	96.039993	A
5	1	1	1	4	6	818	759	40	39	96.039993	of
5	1	1	1	4	7	877	759	128	47	14.379852	length
5	1	1	1	4	8	1028	759	31	38	91.748749	N
5	1	1	1	4	9	1083	759	73	37	95.184479	and
5	1	1	1	4	10	1179	759	221	38	92.033920	transforms
5	1	1	1	4	11	1424	765	28	31	95.754242	it
5	1	1	1	4	12	1476	761	35	35	96.325783	in
