level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	2550	3300	-1	
2	1	1	0	0	0	99	1607	63	49	-1	
3	1	1	1	0	0	99	1607	63	49	-1	
4	1	1	1	1	0	99	1607	63	49	-1	
5	1	1	1	1	1	99	1607	63	49	86.573151	>
2	1	2	0	0	0	259	353	1811	48	-1	
3	1	2	1	0	0	259	353	1811	48	-1	
4	1	2	1	1	0	259	353	1811	48	-1	
5	1	2	1	1	1	259	353	43	37	96.781166	of
5	1	2	1	1	2	314	354	59	36	93.250565	his
5	1	2	1	1	3	388	353	266	46	92.657715	often-quoted
5	1	2	1	1	4	670	354	266	37	96.627029	controversial
5	1	2	1	1	5	956	355	88	37	96.775505	1931
5	1	2	1	1	6	1063	354	145	38	93.286613	remark
5	1	2	1	1	7	1234	366	43	23	57.258789	**
5	1	2	1	1	8	1303	355	135	46	96.747719	during
5	1	2	1	1	9	1452	365	202	25	96.747719	numerous
5	1	2	1	1	10	1669	355	148	44	93.297874	private
5	1	2	1	1	11	1832	357	238	35	92.080231	conversatio
2	1	3	0	0	0	255	527	645	53	-1	
3	1	3	1	0	0	255	527	645	53	-1	
4	1	3	1	1	0	255	527	645	53	-1	
5	1	3	1	1	1	255	529	139	38	96.871384	shared
5	1	3	1	1	2	412	530	93	37	96.676903	with
5	1	3	1	1	3	524	530	141	38	96.676903	Gerald
5	1	3	1	1	4	683	529	115	39	96.854897	Sacks
5	1	3	1	1	5	819	527	81	53	92.478905	[31].
2	1	4	0	0	0	328	554	1918	233	-1	
3	1	4	1	0	0	328	554	1918	233	-1	
4	1	4	1	1	0	1067	554	1040	112	-1	
5	1	4	1	1	1	1067	599	40	61	83.890808	J
5	1	4	1	1	2	1171	584	234	80	41.347824	Funes
5	1	4	1	1	3	1453	579	392	87	0.000000	Peastpueph—
5	1	4	1	1	4	1880	554	227	111	22.169464	Papo
4	1	4	1	2	0	386	593	1692	132	-1	
5	1	4	1	2	1	386	619	190	106	6.561623	SS
5	1	4	1	2	2	660	599	215	107	38.860363	Sette
5	1	4	1	2	3	952	613	103	70	0.000000	aad
5	1	4	1	2	4	2030	675	48	40	0.000000	:
4	1	4	1	3	0	328	737	1918	50	-1	
5	1	4	1	3	1	328	741	428	46	96.400688	Acknowledgment:
5	1	4	1	3	2	781	741	15	37	95.684967	I
5	1	4	1	3	3	814	741	120	38	96.846786	thank
5	1	4	1	3	4	950	741	91	37	96.389328	Seth
5	1	4	1	3	5	1059	741	166	38	96.803612	Chaiken
5	1	4	1	3	6	1242	741	73	37	96.565010	and
5	1	4	1	3	7	1334	741	141	37	96.826172	Robert
5	1	4	1	3	8	1494	741	156	37	96.103020	Willard
5	1	4	1	3	9	1667	741	57	37	93.297195	for
5	1	4	1	3	10	1740	742	160	45	41.781467	improvifig
5	1	4	1	3	11	1971	748	67	30	93.298973	the
5	1	4	1	3	12	2054	737	192	50	92.208672	presenta-
2	1	5	0	0	0	268	1181	1974	216	-1	
3	1	5	1	0	0	269	1181	1973	91	-1	
4	1	5	1	1	0	269	1181	1973	44	-1	
5	1	5	1	1	1	269	1181	40	44	93.041801	[1]
5	1	5	1	1	2	336	1184	217	37	91.633652	Adamowicz,
5	1	5	1	1	3	573	1184	45	37	92.622887	Z.,
5	1	5	1	1	4	637	1184	152	37	91.785500	Zbierski,
5	1	5	1	1	5	808	1185	45	30	85.349426	P.:
5	1	5	1	1	6	878	1184	51	32	93.271721	On
5	1	5	1	1	7	948	1184	164	31	92.835968	Herbrand
5	1	5	1	1	8	1129	1184	198	38	96.173492	consistency
5	1	5	1	1	9	1343	1185	31	29	96.887650	in
5	1	5	1	1	10	1392	1184	87	32	96.558441	weak
5	1	5	1	1	11	1495	1184	147	32	96.828384	theories.
5	1	5	1	1	12	1662	1182	137	32	96.674255	Archive
5	1	5	1	1	13	1811	1184	59	37	96.449844	for
5	1	5	1	1	14	1884	1183	247	32	96.701958	Mathematical
5	1	5	1	1	15	2146	1183	96	38	96.640770	Logic
4	1	5	1	2	0	335	1231	401	41	-1	
5	1	5	1	2	1	335	1231	105	41	92.128975	40(6):
5	1	5	1	2	2	460	1233	137	30	93.422935	399-413
5	1	5	1	2	3	614	1231	122	41	81.512016	(2001).
3	1	5	2	0	0	268	1292	1968	43	-1	
4	1	5	2	1	0	268	1292	1968	43	-1	
5	1	5	2	1	1	268	1292	39	43	93.130165	[2]
5	1	5	2	1	2	335	1294	168	37	91.981918	Artemov,
5	1	5	2	1	3	518	1294	44	31	91.487808	S.:
5	1	5	2	1	4	584	1294	140	39	93.288315	Explicit
5	1	5	2	1	5	739	1294	179	38	92.721878	provablity
5	1	5	2	1	6	931	1294	64	30	96.806328	and
5	1	5	2	1	7	1010	1295	212	29	96.571846	constructive
5	1	5	2	1	8	1235	1296	178	29	96.801483	semantics.
5	1	5	2	1	9	1431	1294	141	31	96.241341	Bulletin
